id_cliente,nome,data_nascimento,cidade,data_cadastro
4336,Cliente_4336,1995-02-24,Fortaleza,2023-05-07
4337,Cliente_4337,1977-05-23,Rio de Janeiro,2020-09-04
4338,Cliente_4338,1978-04-09,Rio de Janeiro,2018-10-12
4339,Cliente_4339,1966-10-22,Curitiba,2021-09-22
4340,Cliente_4340,1962-09-22,Fortaleza,2018-02-22
4341,Cliente_4341,1992-07-30,Belo Horizonte,2022-10-19
4342,Cliente_4342,1951-11-14,Belo Horizonte,2019-12-29
4343,Cliente_4343,1956-11-27,Fortaleza,2019-12-01
4344,Cliente_4344,1950-11-15,Belo Horizonte,2024-08-30
4345,Cliente_4345,1992-07-05,São Paulo,2024-07-16
4346,Cliente_4346,1993-10-22,Curitiba,2020-10-10
4347,Cliente_4347,1959-10-25,Brasília,2018-07-05
4348,Cliente_4348,1951-07-24,Fortaleza,2024-05-12
4349,Cliente_4349,1976-01-29,Salvador,2020-07-24
4350,Cliente_4350,1995-02-21,Brasília,2019-11-17
4351,Cliente_4351,1963-02-25,São Paulo,2019-01-20
4352,Cliente_4352,1977-04-30,Curitiba,2021-10-06
4353,Cliente_4353,1994-01-08,Salvador,2021-12-07
4354,Cliente_4354,1973-02-01,Belo Horizonte,2023-06-16
4355,Cliente_4355,1982-09-07,São Paulo,2023-02-23
4356,Cliente_4356,1981-08-20,Fortaleza,2021-05-18
4357,Cliente_4357,1979-12-10,Brasília,2023-10-23
4358,Cliente_4358,2003-06-13,São Paulo,2023-06-07
4359,Cliente_4359,1974-03-21,Fortaleza,2023-10-29
4360,Cliente_4360,1951-11-11,Curitiba,2019-08-29
4361,Cliente_4361,1969-10-05,Belo Horizonte,2019-08-04
4362,Cliente_4362,1994-08-30,Rio de Janeiro,2018-05-07
4363,Cliente_4363,2001-10-26,Belo Horizonte,2022-10-31
4364,Cliente_4364,1968-07-05,Rio de Janeiro,2019-01-01
4365,Cliente_4365,1983-11-23,Belo Horizonte,2019-03-19
4366,Cliente_4366,1998-11-20,Salvador,2023-01-15
4367,Cliente_4367,1965-09-11,Fortaleza,2020-12-22
4368,Cliente_4368,1981-04-18,Curitiba,2021-09-18
4369,Cliente_4369,2002-11-09,Belo Horizonte,2022-09-06
4370,Cliente_4370,1977-10-01,São Paulo,2020-02-20
4371,Cliente_4371,2001-12-28,Fortaleza,2023-11-01
4372,Cliente_4372,1980-10-18,Curitiba,2019-05-19
4373,Cliente_4373,1990-10-28,Brasília,2024-05-10
4374,Cliente_4374,1981-02-17,São Paulo,2021-03-27
4375,Cliente_4375,1950-10-01,Fortaleza,2023-08-06
4376,Cliente_4376,1963-03-15,Fortaleza,2023-03-26
4377,Cliente_4377,1963-06-24,Belo Horizonte,2023-11-13
4378,Cliente_4378,2000-01-28,Belo Horizonte,2019-10-29
4379,Cliente_4379,1993-09-04,São Paulo,2021-03-26
4380,Cliente_4380,1976-06-10,Curitiba,2018-03-05
4381,Cliente_4381,1953-09-03,Belo Horizonte,2020-06-09
4382,Cliente_4382,2003-03-17,São Paulo,2019-05-21
4383,Cliente_4383,1993-10-24,São Paulo,2021-06-06
4384,Cliente_4384,1988-08-09,Fortaleza,2021-12-13
4385,Cliente_4385,1950-01-22,Belo Horizonte,2018-07-24
4386,Cliente_4386,1962-05-10,Belo Horizonte,2021-12-05
4387,Cliente_4387,1995-01-14,Rio de Janeiro,2024-04-15
4388,Cliente_4388,1957-09-19,Rio de Janeiro,2021-01-13
4389,Cliente_4389,1967-08-26,Salvador,2022-11-05
4390,Cliente_4390,1957-03-29,Rio de Janeiro,2021-04-06
4391,Cliente_4391,1952-11-19,Belo Horizonte,2023-04-23
4392,Cliente_4392,1972-04-25,Curitiba,2022-05-02
4393,Cliente_4393,1985-10-22,Belo Horizonte,2019-02-06
4394,Cliente_4394,1977-02-04,Belo Horizonte,2024-09-11
4395,Cliente_4395,1965-07-19,Curitiba,2024-04-28
4396,Cliente_4396,1978-12-07,Rio de Janeiro,2024-06-26
4397,Cliente_4397,1967-11-25,Rio de Janeiro,2020-10-21
4398,Cliente_4398,1987-05-08,Rio de Janeiro,2024-03-20
4399,Cliente_4399,1977-01-04,São Paulo,2021-06-03
4400,Cliente_4400,1976-09-04,Fortaleza,2024-05-10
4401,Cliente_4401,1991-05-17,Rio de Janeiro,2024-02-14
4402,Cliente_4402,1983-09-24,São Paulo,2022-11-25
4403,Cliente_4403,1962-06-08,Curitiba,2023-11-27
4404,Cliente_4404,1978-02-07,Fortaleza,2023-08-26
4405,Cliente_4405,1982-01-29,Belo Horizonte,2023-04-03
4406,Cliente_4406,1988-05-14,Curitiba,2023-03-26
4407,Cliente_4407,1986-10-22,São Paulo,2023-03-05
4408,Cliente_4408,2000-02-22,Brasília,2018-04-19
4409,Cliente_4409,1987-10-06,Brasília,2018-12-29
4410,Cliente_4410,1962-08-12,Brasília,2021-05-23
4411,Cliente_4411,1971-10-09,Salvador,2024-07-05
4412,Cliente_4412,1983-06-23,Salvador,2019-06-06
4413,Cliente_4413,1998-09-27,Belo Horizonte,2024-05-05
4414,Cliente_4414,1954-10-21,Rio de Janeiro,2022-05-28
4415,Cliente_4415,1986-02-24,Curitiba,2018-01-25
4416,Cliente_4416,1996-06-22,Brasília,2023-03-01
4417,Cliente_4417,1954-11-16,São Paulo,2018-12-13
4418,Cliente_4418,1974-03-29,Belo Horizonte,2019-03-15
4419,Cliente_4419,2003-04-28,Brasília,2019-02-03
4420,Cliente_4420,1976-01-26,Curitiba,2024-05-05
4421,Cliente_4421,1979-09-22,São Paulo,2018-09-07
4422,Cliente_4422,2002-06-13,Fortaleza,2023-09-24
4423,Cliente_4423,1954-10-04,Salvador,2020-04-19
4424,Cliente_4424,1962-12-07,Fortaleza,2024-04-21
4425,Cliente_4425,1994-06-09,Rio de Janeiro,2019-07-13
4426,Cliente_4426,1963-11-20,Fortaleza,2021-05-17
4427,Cliente_4427,1977-11-22,Brasília,2018-01-27
4428,Cliente_4428,1993-07-05,São Paulo,2020-04-02
4429,Cliente_4429,1956-01-10,Rio de Janeiro,2018-01-01
4430,Cliente_4430,2004-03-03,Salvador,2019-05-11
4431,Cliente_4431,1958-09-10,Rio de Janeiro,2020-10-09
4432,Cliente_4432,1959-04-18,São Paulo,2023-04-25
4433,Cliente_4433,1995-05-19,Curitiba,2022-12-23
4434,Cliente_4434,1954-12-29,Belo Horizonte,2019-05-14
4435,Cliente_4435,1986-04-18,Rio de Janeiro,2023-06-05
4436,Cliente_4436,1971-01-29,Belo Horizonte,2024-02-18
4437,Cliente_4437,1989-05-25,Curitiba,2019-05-20
4438,Cliente_4438,1963-02-14,Rio de Janeiro,2018-03-30
4439,Cliente_4439,1962-09-17,Rio de Janeiro,2020-09-12
4440,Cliente_4440,1995-11-22,Rio de Janeiro,2024-02-18
4441,Cliente_4441,1992-09-19,Belo Horizonte,2023-05-22
4442,Cliente_4442,1975-12-20,Salvador,2019-02-14
4443,Cliente_4443,1994-03-24,Fortaleza,2022-02-13
4444,Cliente_4444,1974-09-09,Curitiba,2022-05-22
4445,Cliente_4445,1959-08-19,Curitiba,2023-03-16
4446,Cliente_4446,1988-02-11,São Paulo,2019-08-30
4447,Cliente_4447,1975-06-06,São Paulo,2023-02-16
4448,Cliente_4448,2000-08-14,São Paulo,2022-05-15
4449,Cliente_4449,2002-01-31,São Paulo,2021-05-25
4450,Cliente_4450,1989-11-16,Belo Horizonte,2018-06-24
4451,Cliente_4451,1962-07-01,Fortaleza,2023-04-01
4452,Cliente_4452,1991-02-14,São Paulo,2021-02-08
4453,Cliente_4453,1964-03-15,Salvador,2022-01-05
4454,Cliente_4454,1995-02-23,Belo Horizonte,2020-05-13
4455,Cliente_4455,1997-02-08,Salvador,2022-05-19
4456,Cliente_4456,1955-08-19,Fortaleza,2019-12-16
4457,Cliente_4457,1963-08-02,Fortaleza,2021-12-12
4458,Cliente_4458,2000-07-10,Curitiba,2021-10-21
4459,Cliente_4459,1962-07-25,Brasília,2021-02-14
4460,Cliente_4460,1977-03-06,São Paulo,2022-06-02
4461,Cliente_4461,1993-05-26,Curitiba,2022-03-23
4462,Cliente_4462,2004-05-09,Salvador,2020-01-09
4463,Cliente_4463,1995-06-26,Belo Horizonte,2023-11-23
4464,Cliente_4464,1961-08-11,Salvador,2021-08-20
4465,Cliente_4465,2002-02-06,Salvador,2021-11-26
4466,Cliente_4466,1986-03-23,São Paulo,2018-10-04
4467,Cliente_4467,1952-08-25,Rio de Janeiro,2019-10-14
4468,Cliente_4468,1958-08-30,Curitiba,2019-03-12
4469,Cliente_4469,1992-09-28,Brasília,2021-08-18
4470,Cliente_4470,1970-10-09,São Paulo,2020-08-27
4471,Cliente_4471,1965-08-11,Brasília,2022-04-23
4472,Cliente_4472,1987-09-08,São Paulo,2018-09-21
4473,Cliente_4473,1972-06-21,São Paulo,2019-04-14
4474,Cliente_4474,1956-07-16,Brasília,2022-12-14
4475,Cliente_4475,1983-08-01,Fortaleza,2024-10-20
4476,Cliente_4476,1952-08-23,Belo Horizonte,2019-12-14
4477,Cliente_4477,1959-08-29,Curitiba,2023-01-16
4478,Cliente_4478,1961-12-14,Salvador,2024-06-08
4479,Cliente_4479,1967-12-02,Belo Horizonte,2020-03-12
4480,Cliente_4480,1994-01-22,Fortaleza,2022-11-28
4481,Cliente_4481,1975-09-01,Rio de Janeiro,2020-07-12
4482,Cliente_4482,1964-07-17,Brasília,2022-11-13
4483,Cliente_4483,1997-06-01,São Paulo,2020-02-27
4484,Cliente_4484,2002-03-23,Fortaleza,2018-04-10
4485,Cliente_4485,1958-08-19,São Paulo,2020-04-13
4486,Cliente_4486,1962-08-11,Belo Horizonte,2018-01-22
4487,Cliente_4487,1986-08-10,Salvador,2024-05-16
4488,Cliente_4488,1956-06-16,Rio de Janeiro,2021-10-27
4489,Cliente_4489,1997-05-20,Rio de Janeiro,2023-07-26
4490,Cliente_4490,1968-08-12,Brasília,2024-05-25
4491,Cliente_4491,1992-07-02,Belo Horizonte,2023-08-14
4492,Cliente_4492,1981-12-25,Brasília,2024-04-07
4493,Cliente_4493,1962-05-15,Curitiba,2018-10-03
4494,Cliente_4494,1988-05-09,Brasília,2022-03-21
4495,Cliente_4495,1956-05-11,São Paulo,2024-05-20
4496,Cliente_4496,1961-05-30,Belo Horizonte,2023-10-20
4497,Cliente_4497,1959-01-20,Curitiba,2019-04-29
4498,Cliente_4498,1970-09-08,Salvador,2018-07-30
4499,Cliente_4499,1998-06-30,São Paulo,2021-09-17
4500,Cliente_4500,1970-02-05,Brasília,2021-04-02
4501,Cliente_4501,1972-07-21,Fortaleza,2022-05-19
4502,Cliente_4502,1982-02-09,Brasília,2018-10-06
4503,Cliente_4503,1964-02-29,São Paulo,2021-03-25
4504,Cliente_4504,1997-12-11,Rio de Janeiro,2024-06-14
4505,Cliente_4505,1996-06-13,Belo Horizonte,2023-08-11
4506,Cliente_4506,1985-10-25,Salvador,2018-08-21
4507,Cliente_4507,1959-12-13,Curitiba,2024-07-15
4508,Cliente_4508,1973-08-07,São Paulo,2018-05-03
4509,Cliente_4509,1980-04-30,Belo Horizonte,2022-09-23
4510,Cliente_4510,1967-12-28,Brasília,2021-10-02
4511,Cliente_4511,1955-05-01,Rio de Janeiro,2019-07-25
4512,Cliente_4512,1999-01-30,Brasília,2021-09-12
4513,Cliente_4513,1955-08-05,Curitiba,2020-08-23
4514,Cliente_4514,1956-07-17,Salvador,2024-04-28
4515,Cliente_4515,1953-03-04,São Paulo,2021-11-17
4516,Cliente_4516,1987-05-06,Fortaleza,2024-09-16
4517,Cliente_4517,1957-03-25,Curitiba,2024-03-08
4518,Cliente_4518,1961-08-13,Fortaleza,2021-01-13
4519,Cliente_4519,1953-09-29,São Paulo,2019-03-03
4520,Cliente_4520,1994-07-21,Rio de Janeiro,2023-09-11
4521,Cliente_4521,1981-06-04,Curitiba,2022-11-03
4522,Cliente_4522,1977-03-22,São Paulo,2020-07-21
4523,Cliente_4523,1954-12-19,Brasília,2018-04-18
4524,Cliente_4524,1967-08-08,Salvador,2023-12-29
4525,Cliente_4525,1984-01-14,Salvador,2018-03-16
4526,Cliente_4526,1993-04-04,Curitiba,2018-08-02
4527,Cliente_4527,1983-11-05,Curitiba,2019-05-28
4528,Cliente_4528,1988-04-17,Rio de Janeiro,2024-02-29
4529,Cliente_4529,1960-05-15,São Paulo,2022-11-29
4530,Cliente_4530,1982-12-28,Rio de Janeiro,2021-12-11
4531,Cliente_4531,1980-10-13,São Paulo,2022-11-24
4532,Cliente_4532,1971-05-15,São Paulo,2020-08-08
4533,Cliente_4533,2002-10-22,Rio de Janeiro,2018-02-11
4534,Cliente_4534,1987-01-22,Salvador,2024-01-06
4535,Cliente_4535,1954-02-09,Brasília,2018-03-03
4536,Cliente_4536,1972-06-03,São Paulo,2018-08-21
4537,Cliente_4537,1955-01-31,Curitiba,2019-06-04
4538,Cliente_4538,1966-03-15,São Paulo,2021-03-03
4539,Cliente_4539,1978-03-08,Salvador,2021-12-03
4540,Cliente_4540,1971-11-30,Rio de Janeiro,2021-04-12
4541,Cliente_4541,2004-05-18,Curitiba,2022-06-18
4542,Cliente_4542,1960-12-24,São Paulo,2018-11-11
4543,Cliente_4543,1972-06-12,Rio de Janeiro,2024-02-05
4544,Cliente_4544,1994-05-27,Brasília,2022-01-02
4545,Cliente_4545,1969-10-06,Fortaleza,2022-12-22
4546,Cliente_4546,1977-02-27,Brasília,2022-02-11
4547,Cliente_4547,1999-06-21,Brasília,2021-04-13
4548,Cliente_4548,1971-11-29,Belo Horizonte,2023-11-28
4549,Cliente_4549,1978-08-10,Salvador,2024-01-27
4550,Cliente_4550,1959-05-14,Belo Horizonte,2018-08-10
4551,Cliente_4551,1986-11-10,Belo Horizonte,2023-06-15
4552,Cliente_4552,1957-01-14,Rio de Janeiro,2020-04-13
4553,Cliente_4553,1996-09-27,Belo Horizonte,2020-08-02
4554,Cliente_4554,1999-08-11,São Paulo,2020-05-13
4555,Cliente_4555,1983-05-30,São Paulo,2019-08-05
4556,Cliente_4556,1971-02-03,Fortaleza,2022-12-09
4557,Cliente_4557,1990-09-16,São Paulo,2019-04-13
4558,Cliente_4558,1994-10-05,Belo Horizonte,2018-05-19
4559,Cliente_4559,1974-12-09,Curitiba,2024-08-06
4560,Cliente_4560,1976-12-13,São Paulo,2018-12-13
4561,Cliente_4561,1975-01-15,Curitiba,2024-11-02
4562,Cliente_4562,1994-06-10,Brasília,2018-03-19
4563,Cliente_4563,1984-04-28,Curitiba,2022-04-25
4564,Cliente_4564,1953-12-26,Rio de Janeiro,2020-07-08
4565,Cliente_4565,1984-01-12,Fortaleza,2020-01-26
4566,Cliente_4566,1988-09-03,São Paulo,2023-12-22
4567,Cliente_4567,1977-05-18,Salvador,2018-05-09
4568,Cliente_4568,1981-03-15,Salvador,2018-04-17
4569,Cliente_4569,1980-03-01,Brasília,2020-12-11
4570,Cliente_4570,2003-01-07,Brasília,2020-06-05
4571,Cliente_4571,1952-06-15,Fortaleza,2021-10-28
4572,Cliente_4572,1988-12-10,Brasília,2022-10-18
4573,Cliente_4573,1955-02-15,Salvador,2019-03-24
4574,Cliente_4574,1984-10-26,Brasília,2021-03-23
4575,Cliente_4575,1997-12-23,Curitiba,2023-03-14
4576,Cliente_4576,2001-05-16,Brasília,2024-05-16
4577,Cliente_4577,1996-07-21,Rio de Janeiro,2020-12-01
4578,Cliente_4578,1984-03-17,Fortaleza,2023-03-30
4579,Cliente_4579,1971-05-17,São Paulo,2019-06-25
4580,Cliente_4580,1975-03-08,São Paulo,2021-01-28
4581,Cliente_4581,1972-06-03,Belo Horizonte,2024-02-02
4582,Cliente_4582,1980-04-13,Curitiba,2024-05-28
4583,Cliente_4583,1953-06-19,Belo Horizonte,2021-01-28
4584,Cliente_4584,1974-02-10,Brasília,2020-10-23
4585,Cliente_4585,2004-07-18,São Paulo,2018-02-20
4586,Cliente_4586,1977-07-14,Fortaleza,2024-05-17
4587,Cliente_4587,1978-10-19,Brasília,2020-12-19
4588,Cliente_4588,1966-01-15,Curitiba,2022-12-23
4589,Cliente_4589,1951-07-20,São Paulo,2022-12-07
4590,Cliente_4590,1991-11-06,Belo Horizonte,2018-06-01
4591,Cliente_4591,1993-01-30,Rio de Janeiro,2024-03-29
4592,Cliente_4592,1986-08-29,Salvador,2018-08-28
4593,Cliente_4593,1957-02-19,Salvador,2021-02-06
4594,Cliente_4594,1999-06-22,São Paulo,2021-07-10
4595,Cliente_4595,1989-07-07,Belo Horizonte,2020-01-07
4596,Cliente_4596,1974-10-10,Brasília,2020-11-29
4597,Cliente_4597,1994-05-27,Rio de Janeiro,2019-06-06
4598,Cliente_4598,1965-08-27,Brasília,2019-08-25
4599,Cliente_4599,1954-06-13,São Paulo,2020-08-11
4600,Cliente_4600,1953-06-15,Fortaleza,2020-01-25
4601,Cliente_4601,1995-06-18,Salvador,2022-12-09
4602,Cliente_4602,1978-06-21,Salvador,2018-06-21
4603,Cliente_4603,1970-06-14,Fortaleza,2018-09-07
4604,Cliente_4604,1973-03-29,São Paulo,2020-11-20
4605,Cliente_4605,1981-09-13,Fortaleza,2024-01-23
4606,Cliente_4606,1954-01-05,Rio de Janeiro,2024-09-25
4607,Cliente_4607,1981-05-17,São Paulo,2019-03-24
4608,Cliente_4608,1995-06-25,São Paulo,2022-12-23
4609,Cliente_4609,1995-11-06,Rio de Janeiro,2018-11-14
4610,Cliente_4610,1968-04-22,Salvador,2021-08-27
4611,Cliente_4611,1983-04-26,São Paulo,2022-08-31
4612,Cliente_4612,1988-04-05,Rio de Janeiro,2021-03-05
4613,Cliente_4613,1952-03-20,Salvador,2021-08-30
4614,Cliente_4614,1982-04-28,Curitiba,2021-10-04
4615,Cliente_4615,1983-08-14,Belo Horizonte,2023-04-12
4616,Cliente_4616,1952-10-17,Belo Horizonte,2019-10-19
4617,Cliente_4617,1954-01-01,Rio de Janeiro,2021-04-06
4618,Cliente_4618,2003-01-16,São Paulo,2018-04-15
4619,Cliente_4619,2004-08-21,Brasília,2020-05-16
4620,Cliente_4620,1978-02-02,Fortaleza,2023-09-24
4621,Cliente_4621,1995-08-05,Fortaleza,2024-07-09
4622,Cliente_4622,1980-11-12,Curitiba,2020-05-30
4623,Cliente_4623,2002-04-11,Fortaleza,2018-05-14
4624,Cliente_4624,1963-06-19,Brasília,2022-04-10
4625,Cliente_4625,1957-01-14,Rio de Janeiro,2018-11-13
4626,Cliente_4626,2000-09-22,Salvador,2023-08-25
4627,Cliente_4627,1999-03-09,Salvador,2022-09-09
4628,Cliente_4628,1960-11-16,Brasília,2023-12-02
4629,Cliente_4629,1954-08-13,Curitiba,2024-10-22
4630,Cliente_4630,1997-01-19,Curitiba,2023-11-02
4631,Cliente_4631,1978-06-08,Rio de Janeiro,2021-01-07
4632,Cliente_4632,2001-08-10,Rio de Janeiro,2021-04-15
4633,Cliente_4633,1979-06-28,Brasília,2020-09-22
4634,Cliente_4634,1982-06-22,Curitiba,2020-08-03
4635,Cliente_4635,1978-03-30,Fortaleza,2019-04-18
4636,Cliente_4636,1971-08-17,Fortaleza,2022-12-28
4637,Cliente_4637,1986-10-11,São Paulo,2022-01-22
4638,Cliente_4638,1981-07-30,Salvador,2024-04-14
4639,Cliente_4639,1956-11-09,Fortaleza,2022-01-23
4640,Cliente_4640,1993-06-08,Rio de Janeiro,2024-10-14
4641,Cliente_4641,1990-04-12,Rio de Janeiro,2022-09-12
4642,Cliente_4642,2001-01-29,Salvador,2019-05-29
4643,Cliente_4643,1971-12-23,Fortaleza,2022-07-28
4644,Cliente_4644,2002-06-18,Salvador,2019-07-20
4645,Cliente_4645,1973-05-08,Belo Horizonte,2021-03-21
4646,Cliente_4646,1978-02-27,São Paulo,2019-04-29
4647,Cliente_4647,1986-08-25,Salvador,2022-09-21
4648,Cliente_4648,1963-04-25,Curitiba,2024-06-17
4649,Cliente_4649,1967-10-10,Curitiba,2020-01-07
4650,Cliente_4650,1951-05-24,São Paulo,2019-11-15
4651,Cliente_4651,1987-07-23,Brasília,2020-12-14
4652,Cliente_4652,1999-10-03,Fortaleza,2023-04-09
4653,Cliente_4653,1959-01-23,Brasília,2019-06-02
4654,Cliente_4654,1953-01-21,São Paulo,2022-11-03
4655,Cliente_4655,1964-12-23,Rio de Janeiro,2018-10-27
4656,Cliente_4656,1996-03-12,Curitiba,2023-12-09
4657,Cliente_4657,1987-11-22,Rio de Janeiro,2021-12-22
4658,Cliente_4658,1986-02-04,Rio de Janeiro,2024-03-31
4659,Cliente_4659,1976-04-27,Belo Horizonte,2019-05-03
4660,Cliente_4660,1980-03-15,Salvador,2024-08-19
4661,Cliente_4661,1959-09-02,São Paulo,2018-07-05
4662,Cliente_4662,1981-11-05,Curitiba,2023-01-13
4663,Cliente_4663,1990-05-08,Belo Horizonte,2022-11-20
4664,Cliente_4664,1992-10-20,Fortaleza,2019-07-06
4665,Cliente_4665,1966-06-17,Brasília,2024-08-11
4666,Cliente_4666,1995-09-13,Rio de Janeiro,2018-12-10
4667,Cliente_4667,1950-09-13,Salvador,2024-08-28
4668,Cliente_4668,1983-03-09,Curitiba,2023-02-01
4669,Cliente_4669,1978-10-01,Rio de Janeiro,2022-12-02
4670,Cliente_4670,1995-08-21,Belo Horizonte,2024-08-05
4671,Cliente_4671,1958-09-11,Belo Horizonte,2020-08-09
4672,Cliente_4672,1994-04-04,São Paulo,2021-10-29
4673,Cliente_4673,2000-08-11,Salvador,2023-10-22
4674,Cliente_4674,2002-01-07,Brasília,2023-09-13
4675,Cliente_4675,1988-04-12,Belo Horizonte,2021-03-14
4676,Cliente_4676,1984-06-16,Brasília,2021-07-28
4677,Cliente_4677,1966-01-03,São Paulo,2019-08-10
4678,Cliente_4678,1968-11-25,Salvador,2022-10-30
4679,Cliente_4679,1974-12-18,Salvador,2024-06-13
4680,Cliente_4680,1978-03-16,Belo Horizonte,2019-02-12
4681,Cliente_4681,1975-07-21,São Paulo,2019-11-10
4682,Cliente_4682,1975-10-29,Curitiba,2021-01-26
4683,Cliente_4683,1989-05-18,Rio de Janeiro,2020-07-05
4684,Cliente_4684,1975-11-18,Salvador,2020-11-28
4685,Cliente_4685,1959-07-10,Fortaleza,2020-08-06
4686,Cliente_4686,1974-12-31,São Paulo,2019-08-01
4687,Cliente_4687,1968-07-22,Brasília,2024-03-11
4688,Cliente_4688,1995-08-22,São Paulo,2019-11-23
4689,Cliente_4689,2003-09-08,Salvador,2018-06-12
4690,Cliente_4690,1998-04-05,São Paulo,2020-03-10
4691,Cliente_4691,1993-10-24,Belo Horizonte,2018-04-16
4692,Cliente_4692,1968-03-23,Salvador,2021-02-28
4693,Cliente_4693,1988-04-06,Salvador,2022-12-28
4694,Cliente_4694,1961-04-27,Belo Horizonte,2023-02-02
4695,Cliente_4695,1959-11-01,Curitiba,2019-05-07
4696,Cliente_4696,1988-10-12,Belo Horizonte,2023-07-14
4697,Cliente_4697,1957-10-17,Belo Horizonte,2019-07-15
4698,Cliente_4698,1960-06-13,Brasília,2021-12-19
4699,Cliente_4699,1957-02-03,Fortaleza,2020-06-30
4700,Cliente_4700,1956-09-02,Rio de Janeiro,2021-09-01
4701,Cliente_4701,1995-06-29,Belo Horizonte,2021-10-05
4702,Cliente_4702,1990-09-07,Fortaleza,2023-10-02
4703,Cliente_4703,1956-08-24,São Paulo,2021-07-13
4704,Cliente_4704,1988-11-17,Fortaleza,2019-02-16
4705,Cliente_4705,1996-10-07,Rio de Janeiro,2021-07-24
4706,Cliente_4706,2000-01-29,Fortaleza,2018-05-26
4707,Cliente_4707,1950-09-19,Rio de Janeiro,2020-10-04
4708,Cliente_4708,2002-08-09,Brasília,2022-03-21
4709,Cliente_4709,1969-10-03,Belo Horizonte,2020-03-12
4710,Cliente_4710,1992-03-05,Curitiba,2019-09-13
4711,Cliente_4711,1966-10-15,Belo Horizonte,2023-07-28
4712,Cliente_4712,1961-10-28,Fortaleza,2020-03-24
4713,Cliente_4713,1957-12-16,Brasília,2023-10-16
4714,Cliente_4714,1969-03-20,Curitiba,2018-01-14
4715,Cliente_4715,1956-01-14,Salvador,2023-07-03
4716,Cliente_4716,1968-09-16,São Paulo,2019-12-31
4717,Cliente_4717,1987-07-08,Salvador,2020-12-13
4718,Cliente_4718,1984-02-13,Rio de Janeiro,2024-07-19
4719,Cliente_4719,1981-04-14,Salvador,2023-06-07
4720,Cliente_4720,1966-02-26,Brasília,2021-05-14
4721,Cliente_4721,1970-10-21,Fortaleza,2021-04-11
4722,Cliente_4722,1993-07-08,Brasília,2023-07-01
4723,Cliente_4723,1985-03-09,Belo Horizonte,2024-09-14
4724,Cliente_4724,1998-10-02,Belo Horizonte,2023-05-25
4725,Cliente_4725,1958-08-30,São Paulo,2020-06-15
4726,Cliente_4726,1975-10-10,Curitiba,2022-09-15
4727,Cliente_4727,1979-03-12,Fortaleza,2020-10-10
4728,Cliente_4728,1988-02-12,Rio de Janeiro,2019-04-20
4729,Cliente_4729,1991-09-11,Fortaleza,2021-07-30
4730,Cliente_4730,1960-03-09,Fortaleza,2021-11-24
4731,Cliente_4731,1985-09-18,Brasília,2019-06-09
4732,Cliente_4732,1993-05-26,Salvador,2023-06-27
4733,Cliente_4733,1986-12-18,São Paulo,2020-08-19
4734,Cliente_4734,1976-02-07,Salvador,2021-01-02
4735,Cliente_4735,1969-04-19,São Paulo,2022-08-03
4736,Cliente_4736,2000-06-11,Belo Horizonte,2021-08-16
4737,Cliente_4737,1978-06-30,Curitiba,2022-08-12
4738,Cliente_4738,1989-08-25,Curitiba,2022-10-08
4739,Cliente_4739,1973-05-22,Belo Horizonte,2018-08-12
4740,Cliente_4740,1993-07-23,Belo Horizonte,2020-06-15
4741,Cliente_4741,1954-02-04,Curitiba,2021-06-17
4742,Cliente_4742,1986-10-07,Salvador,2020-06-25
4743,Cliente_4743,1964-12-10,Rio de Janeiro,2024-01-05
4744,Cliente_4744,1959-11-24,Rio de Janeiro,2021-09-12
4745,Cliente_4745,2004-04-10,São Paulo,2024-01-20
4746,Cliente_4746,1951-11-23,São Paulo,2022-04-03
4747,Cliente_4747,1979-11-26,Brasília,2021-12-15
4748,Cliente_4748,1999-08-09,Fortaleza,2018-09-17
4749,Cliente_4749,1954-06-01,Rio de Janeiro,2023-10-26
4750,Cliente_4750,1982-06-27,Rio de Janeiro,2024-01-03
4751,Cliente_4751,1964-02-01,Curitiba,2024-01-04
4752,Cliente_4752,1970-07-29,Brasília,2021-04-03
4753,Cliente_4753,1964-06-24,Belo Horizonte,2022-03-12
4754,Cliente_4754,1987-02-02,Salvador,2020-06-02
4755,Cliente_4755,1972-04-24,São Paulo,2018-02-25
4756,Cliente_4756,1951-10-19,São Paulo,2023-11-27
4757,Cliente_4757,1994-12-29,Brasília,2022-06-18
4758,Cliente_4758,1993-07-03,Rio de Janeiro,2018-06-23
4759,Cliente_4759,1975-05-26,São Paulo,2021-05-19
4760,Cliente_4760,1970-08-20,São Paulo,2020-10-09
4761,Cliente_4761,1974-06-11,Brasília,2019-05-22
4762,Cliente_4762,1983-11-25,Rio de Janeiro,2022-06-30
4763,Cliente_4763,1974-03-23,São Paulo,2018-12-14
4764,Cliente_4764,1956-08-18,Fortaleza,2023-08-29
4765,Cliente_4765,1987-04-08,São Paulo,2018-03-24
4766,Cliente_4766,1998-08-07,Rio de Janeiro,2024-10-13
4767,Cliente_4767,1958-07-29,Brasília,2024-08-06
4768,Cliente_4768,1985-02-02,Brasília,2020-03-06
4769,Cliente_4769,2004-05-04,Brasília,2021-07-02
4770,Cliente_4770,1979-01-16,Salvador,2022-10-08
4771,Cliente_4771,1952-02-07,Belo Horizonte,2021-05-22
4772,Cliente_4772,1991-03-04,São Paulo,2020-04-10
4773,Cliente_4773,1973-09-16,Curitiba,2024-06-18
